id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16583959,Small Double Room,6476854,Therese,,Dublin City,53.34518,-6.34756,Private room,47,90,4,2021-06-12,0.06,8,115,1,
16584113,Large Double room,89190333,Anna,,South Dublin,53.30367,-6.36305,Private room,36,1,2,2017-04-09,0.03,1,0,0,
16584154,★ Large Room / Ensuite / Walk-in-Wardrobe / €900pm,6476854,Therese,,Dublin City,53.34531,-6.34705,Private room,50,28,8,2021-03-22,0.12,8,148,0,
16600911,Double bedroom next to city center,15224698,Mayssa,,Dublin City,53.34872,-6.25992,Private room,55,2,5,2019-05-27,0.11,2,0,0,
16623868,"Stunning design apartment, heart of Temple Bar",109777116,Ronan,,Dublin City,53.34537,-6.26256,Entire home/apt,169,3,130,2019-05-01,1.99,1,0,0,
16625894,Amazing Central 2-Bed with parking - Rathmines,35317158,Orla,,Dublin City,53.32513,-6.26794,Entire home/apt,180,2,11,2017-05-29,0.17,1,0,0,
16654869,"King /Twin Room,  featured on RTE Tastes Like Home",80683615,Nikki & Niall,,Dn Laoghaire-Rathdown,53.19349,-6.10722,Private room,110,1,253,2022-06-02,3.89,6,290,10,
16657391,Cosy Room in the heart of Dublin,14902553,Eleonora,,Dublin City,53.3455,-6.24488,Private room,53,2,13,2017-09-25,0.20,1,0,0,
16659399,Cluny Lodge,110152808,Fintan,,Dn Laoghaire-Rathdown,53.26841,-6.1255,Private room,25,1,0,,,1,0,0,
16660908,Astonishing En-Suite Room In The Heart Of Dublin.,100936942,Frank,,Dublin City,53.35016,-6.26543,Private room,50,1,413,2020-03-31,6.31,2,0,0,
16673324,*****MODERN 2 BED CITY CENTER APARTMENT******,110304209,Rita,,Dublin City,53.33982,-6.2736,Entire home/apt,190,3,137,2022-06-01,2.10,1,41,37,
16697344,"Beside sea, close to Dublin City",26910752,Sé,,Dn Laoghaire-Rathdown,53.2396,-6.11234,Entire home/apt,170,7,3,2019-08-05,0.05,1,154,0,
16717269,Detached Victorian House near Dublin City,110773909,Diarmuid,,Dublin City,53.3673,-6.25987,Entire home/apt,571,3,4,2017-07-24,0.06,1,0,0,
16723237,Nordic Charm: Entire Home in Dublin,97349036,Marie And Adrian,,Dn Laoghaire-Rathdown,53.28535,-6.15302,Entire home/apt,141,3,4,2018-01-01,0.06,1,0,0,
16733326,Double room in Santry,29633207,Tiago,,Dublin City,53.39242,-6.25184,Private room,25,21,0,,,1,0,0,
16738755,Clean room in quiet area,19582056,Jasper,,Dublin City,53.32741,-6.24517,Private room,66,2,4,2018-02-19,0.06,1,0,0,
16751516,Stylish double room 15min walk to city. King bed,15795689,Melanie,,Dublin City,53.35872,-6.25021,Private room,50,2,19,2017-07-17,0.29,2,0,0,
16753787,Astonishing Apartment In The Heart Of Dublin.,100936942,Frank,,Dublin City,53.34977,-6.26841,Entire home/apt,80,1,298,2020-08-29,4.58,2,0,0,
16773126,Cityhall TempleBar located apartment,91692766,Damien,,Dublin City,53.34484,-6.26999,Entire home/apt,185,3,65,2020-05-23,1.00,5,18,0,
16773924,Cosy Modern Central - Beside Guinness Brewery/NDRC,62571111,Elena,,Dublin City,53.34273,-6.2813,Entire home/apt,96,365,91,2019-04-01,1.42,1,0,0,
16776470,"Temple Bar, cozy and great location",80556812,Ton,,Dublin City,53.34551,-6.26455,Private room,75,1,60,2019-05-27,0.92,3,0,0,
16779325,"Comfortable double room, close to everything!",51479883,Eamon,,Dublin City,53.3419,-6.27624,Private room,100,3,11,2018-05-07,0.18,1,0,0,
16801749,Double Room in the City Centre,111705559,Seonaid,,Dublin City,53.3517,-6.24651,Private room,50,2,2,2017-06-18,0.03,1,0,0,
16801886,Beautiful Spacious apartment in leafy suburbs,111708331,Ger,,Dublin City,53.33074,-6.22593,Entire home/apt,114,2,25,2017-09-10,0.38,1,0,0,
16809987,Central Location with Quiet Country Feel,5057399,Sean Og,,Dublin City,53.31283,-6.27,Entire home/apt,75,14,141,2020-10-17,2.25,1,0,0,
16810933,Spacious 1 bedroom in central dublin,23302075,Dorien,,Dublin City,53.34033,-6.23784,Entire home/apt,80,1,3,2017-03-19,0.05,1,0,0,
16823486,Simla Lodge,111934804,Patricia,,Dublin City,53.36389,-6.2214,Private room,90,1,120,2020-03-17,1.97,1,32,0,
16827752,Charming Cosy Victorian Cottage,16869824,Sarah,,Dublin City,53.3571,-6.24025,Entire home/apt,100,3,4,2017-07-09,0.06,1,0,0,
16835753,City centre luxury,112062166,Gav&Una,,Dublin City,53.33488,-6.2545,Entire home/apt,135,9,118,2022-05-20,1.82,9,6,8,
16840562,Spacious Master Bedroom & Ensuite,46965876,James,,South Dublin,53.34962,-6.45747,Private room,35,2,25,2017-07-10,0.38,1,0,0,
16842803,Best Dublin Central View Apartment,112135435,Mona,,Dublin City,53.34117,-6.27355,Private room,60,2,0,,,1,0,0,
16854865,"CITY CENTER, St. Patrick's Cathedral, Modern Apt.",5930127,Eva,,Dublin City,53.33971,-6.27557,Entire home/apt,375,3,2,2018-03-18,0.03,1,0,0,
16858195,Luxury city centre apartment 2,99725020,Brian,,Dublin City,53.35731,-6.26584,Entire home/apt,55,3,67,2018-07-01,1.03,12,0,0,
16887983,Luxury on Georgian Square close to city centre,23996618,Jeanne,,Dublin City,53.32244,-6.26063,Private room,60,1,16,2018-05-20,0.27,1,0,0,
16888535,Entire Apartment City Centre close to Temple Bar,112649759,Rodrigo,,Dublin City,53.34822,-6.27052,Entire home/apt,72,3,23,2017-09-02,0.36,1,0,0,
16892665,Cheapest Girl Shared room in the Center Dublin,32030815,Xiaoxiang,,Dublin City,53.34217,-6.25761,Shared room,28,2,7,2017-05-28,0.11,1,0,0,
16924609,2 Bed Luxury city centre apartment,113051037,Sherborough,,Dublin City,53.33809,-6.2733,Entire home/apt,900,2,0,,,1,90,0,
16939447,Complete 3 bed/ house  close to  City /Howth/Sea,107238035,Ann,,Dublin City,53.38018,-6.18028,Entire home/apt,150,3,46,2019-09-22,0.73,1,0,0,
16944672,Lovely City Centre Apartment,103586345,Pat,,Dublin City,53.34766,-6.26197,Entire home/apt,121,2,240,2022-06-06,3.73,2,24,38,
16944796,Attic Haven close to City Centre,89178701,Natalie,,Dublin City,53.35609,-6.23622,Private room,49,5,58,2022-05-23,0.91,2,114,14,
16945019,Lovely apartment in city centre,99725020,Brian,,Dublin City,53.35675,-6.26578,Entire home/apt,55,2,75,2018-06-26,1.15,12,0,0,
16952757,Double Room En Suite,112252978,Sandra,,Dublin City,53.30597,-6.29917,Private room,99,1,49,2021-10-10,0.81,3,0,1,
16968085,Quiet Place Close to the City,50702101,Anil,,South Dublin,53.30923,-6.31261,Private room,45,1,0,,,1,0,0,
16971923,Bright Comfortable King,26721551,Ann,,Dublin City,53.31118,-6.28609,Private room,80,1,49,2021-11-14,0.77,2,235,1,
16984907,CITY CENTER apt w/Balcony by Temple Bar!!!,30532557,Eibhlin,,Dublin City,53.34869,-6.26157,Entire home/apt,164,1,233,2022-05-19,3.58,2,77,24,
16991227,Central Entire Place,63215919,Justen,,Dublin City,53.35195,-6.27409,Entire home/apt,69,2,5,2018-03-18,0.08,2,0,0,
16996308,Single room in South Dublin,113377968,Carolinne,,Dublin City,53.31889,-6.31389,Private room,29,1,7,2017-04-01,0.11,1,0,0,
16997218,Location Location Location Spacious 4 bedroom Home,80986443,Paddy,,Dublin City,53.32668,-6.22118,Entire home/apt,975,2,0,,,1,0,0,
17009602,Superb Townhouse near beach and Dublin City Centre,78229108,Ken,,Dublin City,53.33477,-6.21886,Entire home/apt,165,3,27,2019-01-30,0.42,1,0,0,
17012260,Traditional Artisan Cottage beside Phoenix Park,114056707,Paul,,Dublin City,53.3525,-6.29475,Entire home/apt,60,300,65,2019-01-21,1.01,2,0,0,
17024098,Central & Cosy Apartment,71156649,Stephen,,Dublin City,53.34744,-6.27589,Entire home/apt,80,2,11,2017-08-20,0.17,1,0,0,
17034586,Modern Top Floor 1 bed/2 bath. with great views,13478143,Lucas,,Dublin City,53.34173,-6.23175,Entire home/apt,132,3,1,2017-03-20,0.02,1,0,0,
17038030,Studio in Ballsbridge,45671791,Peter,,Dublin City,53.3328,-6.23971,Entire home/apt,500,1,2,2017-07-23,0.03,1,0,0,
17050103,Double bedroom in perfect location in Clongriffin,114457115,Anita,,Dublin City,53.40352,-6.15779,Private room,35,1,40,2017-10-11,0.62,1,0,0,
17050779,Apt #3 - Unbeatable City Centre location!,85268177,Sadia & Dee,,Dublin City,53.3454,-6.26527,Entire home/apt,131,3,350,2022-05-20,5.44,5,193,64,
17080347,Luxurious Bright Double room in IFSC Dublin,379184,Dominique,,Dublin City,53.35057,-6.23795,Private room,72,3,33,2018-09-24,0.51,2,0,0,
17093485,4 bedroom period house in Dublin City Centre,2276679,Peter,,Dublin City,53.33275,-6.28274,Entire home/apt,133,6,2,2018-06-16,0.03,1,160,0,
17101503,Modern house in vibrant coastal Glasthule.,114787173,Maureen,,Dn Laoghaire-Rathdown,53.28658,-6.12358,Entire home/apt,105,2,26,2019-07-01,0.42,1,0,0,
17117272,Double Room in a Spacious Flat,26440034,Scott,,Dublin City,53.38292,-6.17563,Private room,60,1,1,2017-03-19,0.02,1,0,0,
17120391,Double room in friendly & relaxed house,6205371,Sinead & Lisa,,Dublin City,53.32103,-6.27314,Private room,55,2,9,2017-07-23,0.14,1,0,0,
17133387,"Location, location, location. The best in Dublin",115167540,Colin,,Dublin City,53.3424,-6.26527,Entire home/apt,314,2,114,2020-02-09,1.78,1,0,0,
17137292,Double bedroom on the rooftop,60985511,Kate,,Dublin City,53.3411,-6.22724,Private room,80,3,41,2019-07-22,0.63,1,0,0,
17148322,Two bedroom apartment in Dublin city,21420159,Bernadette,,Dn Laoghaire-Rathdown,53.30118,-6.17681,Entire home/apt,90,2,12,2018-06-23,0.19,1,0,0,
17155240,City Central Apartment,22417412,Niall,,Dublin City,53.33885,-6.28111,Entire home/apt,120,2,71,2022-06-06,1.12,1,0,16,
17163088,Lovely Double room close to Dublin City Centre,39176332,Marie,,Dublin City,53.36404,-6.28433,Private room,60,1,3,2017-04-08,0.05,1,0,0,
17163361,Cosy Townhouse with a Patio in the Heart of Dublin,2501158,Elena,,Dublin City,53.35672,-6.26699,Entire home/apt,169,15,183,2022-05-12,2.88,2,27,18,
17166109,Rathgar (Dublin 6)  bright double room en-suite,4287386,Carmel,,Dublin City,53.3168,-6.27296,Private room,89,2,129,2022-05-25,2.07,1,287,22,
17175658,Stonebridge House,35098622,Derek,,Fingal,53.39067,-6.42311,Private room,54,1,69,2022-05-30,1.11,2,284,40,
17182361,Penthouse in Grand Canal Dock,47113295,Evan,,Dublin City,53.34477,-6.24757,Entire home/apt,2500,2,30,2019-10-04,0.47,1,268,0,
17215828,"Bright, modern apartment in Grand Canal Dock",5282144,Cathal,,Dublin City,53.34274,-6.23457,Entire home/apt,233,2,24,2022-06-06,0.38,1,43,4,
17220159,Studio,55289166,Chris,,Dublin City,53.31335,-6.20569,Entire home/apt,85,1,43,2019-08-27,0.70,1,34,0,
17229815,LONGTERM SUPERBLY LOCATED TOWNHOUSE,76330188,Pat,,Dublin City,53.34185,-6.29582,Entire home/apt,220,15,163,2022-05-29,2.56,1,216,5,
17250633,Refreshing & Colourful City-Centre Abode,114676769,Frank,,Dublin City,53.34995,-6.23154,Entire home/apt,266,15,5,2017-08-11,0.08,1,0,0,
17250812,Travel room with 3 single beds,112252978,Sandra,,Dublin City,53.30621,-6.30004,Private room,99,1,22,2020-01-02,0.40,3,0,0,
17254698,Stylish red brick Cottage on Blessington Basin,2501158,Elena,,Dublin City,53.35853,-6.2719,Entire home/apt,187,15,133,2022-05-28,2.32,2,7,7,
17259306,Very comfortable double bed in a warm small room,80678817,John,,Fingal,53.37417,-6.38669,Private room,85,3,1,2017-03-19,0.02,3,0,0,
17260698,Lovely bedroom in town house,43499178,Elise,,Dublin City,53.35073,-6.23592,Private room,80,1,2,2017-03-19,0.03,1,0,0,
17262249,"BALRAM, Fortfield Road",112252978,Sandra,,South Dublin,53.30109,-6.29788,Private room,70,1,0,,,3,225,0,
17266494,Large Double room Dublin City Center,116066287,Thais,,Dublin City,53.34955,-6.27549,Private room,69,15,12,2018-03-04,0.19,1,0,0,
17270780,Double Room in Stunning Centrally Located Apt,116455921,Shonagh,,Dublin City,53.33109,-6.26084,Private room,200,2,17,2018-06-18,0.27,2,0,0,
17282744,Best location in the city centre - Apartment 2,99725020,Brian,,Dublin City,53.35748,-6.26529,Entire home/apt,55,2,61,2018-07-02,0.95,12,0,0,
17298542,Modern Central & beside everything!,33316539,Sean,,Dublin City,53.34894,-6.26944,Private room,214,2,0,,,1,0,0,
17299318,Central One Bed Apartment,72743983,Melita,,Dublin City,53.35549,-6.25743,Entire home/apt,76,2,1,2017-03-18,0.02,1,0,0,
17300101,Best location in the city centre  - Apartment 1,99725020,Brian,,Dublin City,53.35627,-6.26368,Entire home/apt,55,2,70,2018-06-17,1.10,12,0,0,
17309116,DOUBLE ROOM // DUNDRUM // CHURCHTOWN,112793163,Tom,,Dn Laoghaire-Rathdown,53.29047,-6.26395,Private room,333,3,6,2018-05-15,0.09,1,179,0,
17310826,Maples,116820854,Samantha,,Dublin City,53.39235,-6.29441,Private room,30,1,5,2017-12-27,0.08,1,0,0,
17316655,Double room close to city centre,34344200,Síle & David,,Dublin City,53.35802,-6.23608,Private room,51,2,68,2018-06-03,1.06,1,0,0,
17327215,"Double Bedroom, quiet estate, Watson, Killiney",91329156,Tony,,Dn Laoghaire-Rathdown,53.26149,-6.13715,Private room,50,2,109,2022-05-05,1.71,2,239,11,
17332289,Fantastic Apartment in Grand Canal,16011025,Teodora,,Dublin City,53.3449,-6.23499,Entire home/apt,144,2,1,2017-03-19,0.02,1,0,0,
17340060,Leeson Street Luxury,112062166,Gav&Una,,Dublin City,53.33361,-6.2548,Entire home/apt,145,14,116,2022-04-30,1.80,9,10,2,
17340156,Beautiful apartment beside Dundrum Village,43002344,Tara,,Dn Laoghaire-Rathdown,53.28645,-6.24523,Entire home/apt,75,2,12,2018-08-26,0.24,1,0,0,
17341140,"Double Room, stones throw from Heuston Station",114224853,Linda,,Dublin City,53.34828,-6.30112,Private room,63,1,6,2017-04-03,0.09,1,0,0,
17354239,"Single room,20 minutes from airport",117253328,Claire,,Fingal,53.43245,-6.1288,Private room,59,1,49,2022-05-10,0.77,1,280,17,
17359519,Magnifique Maison moderne Dublin,55928105,Anais,,Dublin City,53.32749,-6.25452,Private room,65,5,5,2017-07-31,0.08,1,0,0,
17380757,Great location double bed,97867277,Michelle,,Dublin City,53.32041,-6.33496,Private room,40,1,1,2017-04-12,0.02,1,0,0,
17383524,Central Dublin Flat in a Great Location!,117493174,Martina,,Dublin City,53.34767,-6.26599,Entire home/apt,204,15,142,2022-04-14,2.26,1,0,3,
17393930,Spacious Bedroom & Private Bathroom in Grand Canal,3824267,Abdalla,,Dublin City,53.34029,-6.23161,Private room,61,7,4,2017-08-01,0.06,1,0,0,
17397359,Santa Cruz B&B Dun Laoghaire Twin Room,115217591,Sean & Anne,,Dn Laoghaire-Rathdown,53.285,-6.1461,Private room,90,1,70,2022-06-04,1.18,2,269,27,
17397836,Santa Cruz B&B Dun Laoghaire Double Room,115217591,Sean & Anne,,Dn Laoghaire-Rathdown,53.285,-6.1461,Private room,81,1,68,2022-05-30,1.07,2,267,29,
17403626,Private Double Room in Dublin City,10819270,Elaine,,Dublin City,53.3403,-6.30506,Private room,45,2,0,,,1,0,0,
17404624,"Neighbourhood feeling, city on your doorstep",76002529,Liz,,Dublin City,53.33066,-6.28899,Entire home/apt,200,2,5,2019-03-18,0.08,1,0,0,
17405291,"Gay friendly Double Room, Reuben Street Dublin 8",88281962,Gerry And Rodolpho,,Dublin City,53.33523,-6.28971,Private room,60,2,126,2020-03-15,2.03,1,0,0,
17413716,A double room right beside St Patricks Cathedral,45578537,Robbie,,Dublin City,53.33858,-6.27599,Private room,46,1,11,2017-07-07,0.17,3,0,0,
17414703,Room for 1 or 2 relaxed atmosphere next to city.,9175495,Stef&Ian,,Dublin City,53.36971,-6.23911,Private room,55,1,99,2020-03-12,1.64,1,0,0,
17415446,Cozy 1 bed apartment near UCD,117756204,Tina,,Dn Laoghaire-Rathdown,53.30037,-6.22221,Entire home/apt,90,3,72,2020-03-01,1.19,1,0,0,
17418540,The Temple Bar Penthouse,51564581,David,,Dublin City,53.34567,-6.26412,Entire home/apt,311,14,226,2022-05-29,3.54,1,258,12,
17427277,Stylish house in Inchicore,117890533,Angelika,,Dublin City,53.33621,-6.32899,Private room,110,1,12,2020-03-15,0.19,1,9,0,
17430482,✨Stunning apartment in church roof✨,24976639,Rob,,Dublin City,53.33134,-6.27073,Entire home/apt,145,1,193,2021-09-28,3.03,1,91,3,
17452508,Malahide.  Double Bedroom,118147413,Sandra,,Fingal,53.44996,-6.1815,Private room,75,2,12,2019-06-22,0.19,2,0,0,
